[48.832, 51.209, 45.059, 47.639, 158.579, 156.693, 174.029, 175.672, 153.917, 170.373, 103.173, 100.399]
[48.81, 51.09, 45.225, 48.062, 158.775, 156.74, 174.331, 175.504, 153.218, 170.484, 103.181, 100.218]
[48.785, 51.027, 45.357, 48.319, 158.923, 156.768, 174.551, 175.411, 152.825, 170.433, 103.199, 100.078]
[48.78, 50.963, 45.454, 48.521, 159.002, 156.784, 174.649, 175.364, 152.679, 170.435, 103.231, 99.991]
[48.689, 50.945, 45.599, 48.63, 159.09, 156.812, 174.816, 175.304, 152.527, 170.214, 103.239, 99.896]
[48.716, 50.945, 45.681, 48.683, 159.114, 156.838, 174.869, 175.216, 152.197, 170.008, 103.302, 99.804]
[48.581, 50.95, 45.797, 48.733, 159.165, 156.866, 174.961, 175.158, 151.816, 169.761, 103.321, 99.729]
[48.515, 50.951, 45.874, 48.805, 159.202, 156.893, 175.023, 175.102, 151.521, 169.488, 103.329, 99.679]
[48.474, 50.952, 45.924, 48.861, 159.231, 156.912, 175.066, 175.062, 151.317, 169.291, 103.338, 99.642]
[48.422, 50.961, 46.012, 48.88, 159.253, 156.919, 175.089, 175.005, 151.271, 169.181, 103.337, 99.628]
[48.382, 50.967, 46.079, 48.895, 159.272, 156.925, 175.112, 174.964, 151.25, 169.108, 103.335, 99.615]
[48.351, 50.972, 46.129, 48.909, 159.287, 156.929, 175.132, 174.934, 151.239, 169.058, 103.334, 99.604]
[48.325, 50.977, 46.168, 48.921, 159.298, 156.934, 175.146, 174.912, 151.228, 169.015, 103.334, 99.595]
[48.305, 50.98, 46.2, 48.932, 159.309, 156.938, 175.16, 174.894, 151.221, 168.969, 103.334, 99.586]
[48.29, 50.983, 46.225, 48.941, 159.317, 156.942, 175.17, 174.882, 151.21, 168.931, 103.334, 99.578]
[48.278, 50.985, 46.246, 48.949, 159.322, 156.945, 175.176, 174.873, 151.209, 168.902, 103.334, 99.573]
[48.267, 50.987, 46.263, 48.956, 159.328, 156.949, 175.181, 174.869, 151.209, 168.878, 103.335, 99.568]
[48.256, 50.988, 46.277, 48.962, 159.333, 156.952, 175.187, 174.863, 151.213, 168.854, 103.335, 99.563]
[48.243, 50.988, 46.291, 48.969, 159.338, 156.955, 175.192, 174.861, 151.217, 168.838, 103.335, 99.559]
[48.23, 50.988, 46.304, 48.975, 159.342, 156.958, 175.196, 174.859, 151.224, 168.826, 103.335, 99.555]
[48.218, 50.987, 46.315, 48.981, 159.346, 156.96, 175.199, 174.858, 151.228, 168.815, 103.335, 99.552]
[48.207, 50.986, 46.325, 48.987, 159.351, 156.963, 175.203, 174.856, 151.237, 168.803, 103.335, 99.548]
[48.198, 50.984, 46.332, 48.993, 159.356, 156.966, 175.207, 174.853, 151.247, 168.787, 103.336, 99.543]
[48.191, 50.983, 46.339, 48.999, 159.361, 156.968, 175.211, 174.851, 151.263, 168.775, 103.338, 99.538]
[48.184, 50.982, 46.345, 49.005, 159.364, 156.97, 175.215, 174.848, 151.276, 168.76, 103.339, 99.534]
[48.177, 50.982, 46.351, 49.01, 159.368, 156.973, 175.218, 174.847, 151.282, 168.752, 103.339, 99.53]
[48.172, 50.982, 46.356, 49.014, 159.372, 156.975, 175.222, 174.846, 151.282, 168.742, 103.34, 99.525]
[48.167, 50.982, 46.361, 49.019, 159.375, 156.977, 175.226, 174.845, 151.286, 168.733, 103.341, 99.52]
[48.162, 50.981, 46.366, 49.024, 159.38, 156.979, 175.231, 174.844, 151.299, 168.727, 103.343, 99.515]
[48.157, 50.981, 46.372, 49.028, 159.384, 156.981, 175.235, 174.842, 151.304, 168.715, 103.343, 99.51]
[48.153, 50.981, 46.377, 49.032, 159.388, 156.984, 175.239, 174.843, 151.311, 168.711, 103.344, 99.506]
[48.148, 50.981, 46.382, 49.037, 159.392, 156.987, 175.243, 174.844, 151.315, 168.707, 103.344, 99.501]
[48.144, 50.981, 46.387, 49.041, 159.396, 156.989, 175.247, 174.844, 151.318, 168.702, 103.345, 99.497]
[48.141, 50.98, 46.392, 49.046, 159.401, 156.991, 175.251, 174.844, 151.321, 168.697, 103.347, 99.491]
[48.137, 50.98, 46.398, 49.05, 159.406, 156.992, 175.255, 174.843, 151.323, 168.689, 103.349, 99.486]
[48.134, 50.98, 46.403, 49.055, 159.41, 156.993, 175.259, 174.843, 151.324, 168.684, 103.351, 99.481]
[48.131, 50.979, 46.407, 49.059, 159.414, 156.995, 175.262, 174.842, 151.326, 168.678, 103.352, 99.477]
[48.128, 50.979, 46.412, 49.063, 159.419, 156.995, 175.267, 174.841, 151.327, 168.671, 103.353, 99.473]
[48.126, 50.978, 46.416, 49.067, 159.424, 156.996, 175.27, 174.84, 151.331, 168.663, 103.353, 99.469]
[48.124, 50.978, 46.42, 49.072, 159.429, 156.997, 175.276, 174.839, 151.33, 168.655, 103.354, 99.464]
[48.122, 50.977, 46.424, 49.076, 159.434, 156.998, 175.281, 174.838, 151.332, 168.647, 103.355, 99.46]
[48.119, 50.977, 46.427, 49.08, 159.439, 156.998, 175.288, 174.836, 151.335, 168.635, 103.356, 99.455]
[48.117, 50.977, 46.431, 49.084, 159.445, 156.999, 175.295, 174.835, 151.336, 168.621, 103.357, 99.45]
[48.113, 50.977, 46.435, 49.088, 159.45, 157.0, 175.301, 174.833, 151.338, 168.604, 103.358, 99.445]
[48.109, 50.976, 46.439, 49.091, 159.454, 157.001, 175.305, 174.832, 151.344, 168.588, 103.359, 99.441]
[48.104, 50.976, 46.444, 49.095, 159.458, 157.002, 175.31, 174.832, 151.353, 168.58, 103.359, 99.438]
[48.1, 50.976, 46.449, 49.098, 159.462, 157.003, 175.316, 174.832, 151.362, 168.572, 103.359, 99.434]
[48.097, 50.976, 46.452, 49.101, 159.467, 157.005, 175.322, 174.833, 151.369, 168.565, 103.359, 99.43]
[48.095, 50.976, 46.455, 49.105, 159.47, 157.006, 175.327, 174.834, 151.371, 168.559, 103.359, 99.427]
[48.093, 50.976, 46.458, 49.108, 159.475, 157.008, 175.332, 174.835, 151.375, 168.553, 103.358, 99.423]
[48.091, 50.976, 46.462, 49.111, 159.478, 157.009, 175.337, 174.836, 151.379, 168.547, 103.358, 99.42]
[48.089, 50.975, 46.466, 49.115, 159.483, 157.01, 175.342, 174.836, 151.38, 168.538, 103.358, 99.416]
[48.086, 50.975, 46.47, 49.118, 159.486, 157.011, 175.346, 174.837, 151.382, 168.528, 103.358, 99.412]
[48.084, 50.975, 46.474, 49.121, 159.49, 157.012, 175.351, 174.838, 151.385, 168.518, 103.358, 99.409]
[48.08, 50.975, 46.479, 49.125, 159.494, 157.014, 175.355, 174.839, 151.386, 168.509, 103.358, 99.406]
[47.472, 50.902, 46.339, 47.873, 158.507, 157.236, 173.651, 176.679, 153.472, 168.373, 102.654, 100.556]
