[73.61, 73.35, 25.949, 26.145, 170.573, 166.656, 177.916, 175.063, 159.934, 162.122, 94.85, 92.251]
[74.332, 72.667, 25.51, 26.357, 170.36, 167.141, 178.229, 174.881, 160.656, 160.242, 94.714, 92.347]
[74.479, 72.104, 25.374, 26.411, 170.247, 167.386, 178.388, 174.654, 161.378, 159.201, 94.675, 92.385]
[74.547, 71.369, 25.229, 26.376, 170.158, 167.404, 178.529, 174.544, 161.862, 158.925, 94.683, 92.467]
[74.515, 70.884, 25.184, 26.319, 170.109, 167.434, 178.563, 174.475, 162.085, 158.776, 94.652, 92.557]
[74.598, 70.585, 25.123, 26.258, 170.002, 167.527, 178.501, 174.359, 161.672, 158.446, 94.656, 92.614]
[74.736, 70.742, 24.967, 26.166, 169.917, 167.586, 178.434, 174.27, 161.819, 158.349, 94.901, 92.444]
[74.833, 71.015, 24.891, 26.016, 169.822, 167.645, 178.396, 174.185, 161.87, 158.356, 95.023, 92.385]
[74.936, 71.126, 24.81, 25.939, 169.767, 167.643, 178.362, 174.059, 161.879, 158.192, 95.184, 92.287]
[75.072, 71.214, 24.669, 25.907, 169.728, 167.62, 178.355, 173.948, 162.08, 158.08, 95.231, 92.295]
[74.997, 71.362, 24.667, 25.82, 169.723, 167.599, 178.346, 173.946, 161.782, 157.802, 95.184, 92.318]
[74.971, 71.49, 24.677, 25.792, 169.718, 167.584, 178.351, 173.947, 161.436, 157.642, 95.189, 92.313]
[74.967, 71.698, 24.676, 25.733, 169.709, 167.627, 178.352, 174.0, 161.29, 157.502, 95.169, 92.291]
[75.163, 71.973, 24.714, 25.65, 169.648, 167.667, 178.313, 173.99, 161.251, 157.434, 95.139, 92.318]
[75.367, 72.104, 24.734, 25.605, 169.648, 167.617, 178.282, 173.954, 161.168, 157.412, 95.146, 92.318]
[75.532, 72.265, 24.731, 25.524, 169.67, 167.602, 178.282, 173.929, 161.188, 157.308, 95.144, 92.299]
[75.92, 73.093, 24.726, 25.582, 169.632, 167.62, 178.256, 173.895, 161.395, 156.969, 95.095, 92.357]
[76.303, 73.656, 24.725, 25.578, 169.602, 167.582, 178.235, 173.847, 161.601, 156.764, 95.063, 92.415]
