=====================================================
[173.01, 164.909, 25.774, 37.896, 169.924, 166.042, 174.745, 179.278, 144.903, 159.522, 90.345, 84.048]
[174.182, 166.099, 26.265, 36.902, 170.052, 165.419, 174.249, 179.753, 142.933, 159.127, 90.776, 84.057]
[175.154, 166.843, 26.673, 36.27, 170.1, 164.974, 173.97, 179.019, 141.96, 158.952, 91.16, 84.066]
[175.665, 167.133, 26.896, 35.954, 170.119, 164.825, 173.855, 178.827, 141.33, 158.74, 91.255, 84.077]
[176.174, 167.499, 27.122, 35.615, 170.185, 164.747, 173.734, 178.699, 141.047, 158.366, 91.3, 84.107]
[176.621, 167.887, 27.32, 35.354, 170.254, 164.592, 173.67, 178.528, 140.924, 158.383, 91.399, 84.084]
[176.961, 168.141, 27.548, 35.229, 170.235, 164.657, 173.639, 178.545, 141.162, 158.016, 91.363, 84.105]
[176.625, 169.351, 27.803, 35.223, 170.182, 164.771, 173.618, 178.641, 141.18, 157.535, 91.263, 84.179]
[175.894, 172.429, 28.601, 35.905, 170.255, 164.882, 173.597, 178.81, 141.259, 157.164, 91.062, 84.305]
[174.704, 174.848, 29.99, 37.385, 170.163, 165.25, 173.685, 179.243, 141.346, 156.553, 90.702, 84.508]
[173.462, 174.493, 31.91, 39.932, 170.072, 165.554, 173.825, 179.747, 141.427, 155.958, 90.205, 84.899]
[168.9, 178.059, 33.306, 42.823, 170.32, 165.526, 173.48, 179.749, 141.821, 155.442, 89.627, 85.204]
[165.744, 174.958, 40.834, 46.925, 170.497, 165.461, 172.937, 179.524, 142.286, 154.875, 89.408, 85.219]
[167.703, 175.995, 49.06, 54.165, 170.683, 165.271, 172.314, 179.305, 142.878, 154.421, 89.522, 84.862]
[171.211, 178.61, 56.381, 62.381, 170.624, 165.257, 171.937, 179.019, 143.352, 154.372, 89.431, 84.815]
[174.236, 178.867, 65.376, 69.189, 170.762, 165.047, 171.226, 178.852, 143.937, 154.51, 89.459, 84.527]
[176.778, 178.268, 72.304, 74.98, 170.304, 165.177, 171.115, 178.636, 144.521, 154.328, 89.399, 84.639]
[176.577, 178.12, 78.763, 79.963, 169.988, 165.045, 170.901, 178.514, 145.035, 154.08, 89.227, 84.756]
[175.73, 178.683, 83.716, 83.319, 169.749, 165.15, 170.798, 178.199, 145.364, 154.054, 88.784, 84.952]
[173.548, 175.68, 87.317, 86.209, 169.051, 165.792, 170.959, 177.66, 145.559, 153.7, 88.418, 85.33]
[173.823, 177.637, 92.351, 89.922, 168.33, 166.892, 171.26, 176.992, 145.666, 153.903, 87.752, 85.731]
[173.693, 176.989, 95.863, 93.072, 166.712, 168.398, 172.247, 176.059, 145.764, 154.19, 86.72, 86.865]
[172.422, 176.382, 97.968, 94.964, 166.173, 168.962, 172.731, 175.612, 145.738, 155.679, 86.168, 87.402]
[173.214, 173.143, 101.973, 96.198, 165.748, 169.273, 173.189, 175.584, 145.574, 157.336, 86.011, 87.958]
[173.069, 173.861, 104.528, 99.467, 165.447, 169.403, 173.422, 175.823, 145.441, 158.674, 85.979, 88.27]
[172.775, 173.527, 105.792, 102.003, 165.667, 169.357, 173.493, 176.06, 145.212, 158.672, 85.998, 88.407]
[174.826, 171.854, 108.005, 102.768, 165.734, 169.467, 173.822, 176.227, 145.47, 158.935, 86.015, 88.457]
[174.874, 171.527, 109.193, 103.719, 165.783, 169.546, 173.981, 176.412, 145.738, 159.226, 86.067, 88.483]
[174.814, 171.91, 110.315, 104.639, 165.83, 169.554, 174.02, 176.745, 145.844, 159.64, 86.209, 88.472]
[174.63, 171.968, 110.302, 105.125, 165.892, 169.58, 174.046, 176.851, 145.933, 159.872, 86.285, 88.433]
[174.251, 171.574, 109.634, 104.911, 165.944, 169.553, 174.084, 177.252, 145.821, 161.042, 86.353, 88.42]
[174.29, 171.261, 108.407, 104.141, 165.959, 169.49, 174.287, 177.553, 145.726, 161.169, 86.443, 88.449]
[174.528, 171.028, 107.204, 103.164, 165.996, 169.33, 174.353, 177.968, 145.665, 161.154, 86.599, 88.423]
[174.84, 172.025, 106.737, 102.553, 166.004, 169.13, 174.401, 178.276, 145.683, 161.573, 86.701, 88.405]
[173.207, 173.904, 103.701, 101.698, 165.941, 169.016, 174.416, 178.417, 145.736, 161.752, 86.707, 88.414]
[172.653, 174.055, 99.804, 99.104, 165.786, 168.745, 174.389, 178.559, 145.663, 161.721, 86.74, 88.4]
[173.7, 174.986, 97.01, 96.491, 165.535, 168.596, 174.275, 178.625, 145.683, 161.799, 86.727, 88.348]
[173.86, 175.03, 94.955, 94.083, 165.601, 168.322, 173.888, 178.787, 145.64, 162.093, 86.814, 88.038]
