=====================================================
[141.636, 149.836, 43.833, 35.005, 156.179, 153.053, 166.624, 171.259, 150.352, 156.17, 102.385, 102.14]
[141.676, 149.471, 43.628, 35.009, 155.825, 153.473, 166.516, 171.432, 151.611, 156.241, 102.401, 102.31]
[141.775, 149.229, 43.47, 35.014, 155.668, 153.728, 166.521, 171.567, 152.703, 156.376, 102.425, 102.346]
[141.882, 149.04, 43.354, 35.026, 155.594, 153.925, 166.554, 171.712, 153.175, 156.904, 102.434, 102.327]
[142.036, 148.941, 43.266, 35.018, 155.553, 154.07, 166.577, 171.815, 153.288, 157.244, 102.439, 102.281]
[142.158, 148.864, 43.193, 35.031, 155.539, 154.153, 166.602, 171.887, 153.893, 157.762, 102.451, 102.228]
[141.589, 147.307, 43.364, 35.939, 155.5, 154.127, 166.523, 171.788, 154.126, 158.364, 102.479, 102.305]
[139.672, 143.933, 43.347, 37.536, 155.497, 153.029, 166.337, 169.403, 155.069, 158.099, 103.378, 102.595]
[136.598, 140.369, 43.778, 38.693, 155.38, 150.236, 166.113, 163.159, 156.93, 155.02, 106.143, 102.965]
[130.219, 135.087, 44.643, 40.22, 155.1, 147.478, 165.339, 159.377, 152.896, 153.796, 108.472, 103.715]
[126.45, 132.448, 45.088, 40.855, 154.874, 146.14, 164.636, 157.694, 148.166, 154.016, 109.479, 104.394]
[111.602, 116.795, 45.91, 42.72, 152.442, 141.277, 161.037, 149.514, 146.154, 155.431, 114.459, 106.401]
[96.656, 98.655, 46.336, 44.666, 149.946, 136.716, 156.101, 142.331, 143.12, 154.734, 118.635, 108.776]
[82.539, 86.988, 46.235, 45.295, 147.747, 133.109, 151.061, 136.045, 142.003, 150.912, 122.056, 110.941]
[68.245, 76.238, 44.187, 45.215, 145.712, 129.599, 145.181, 131.502, 141.494, 142.966, 123.937, 113.709]
[59.311, 63.622, 42.547, 43.439, 143.708, 126.398, 139.721, 124.435, 142.009, 135.234, 127.787, 114.89]
[55.112, 53.524, 38.104, 42.721, 141.849, 122.685, 134.737, 118.142, 136.762, 129.13, 131.728, 116.41]
[51.278, 46.52, 32.909, 41.884, 138.216, 119.663, 128.607, 113.7, 131.683, 126.084, 133.872, 120.431]
[47.921, 42.479, 29.359, 39.7, 133.91, 117.009, 123.255, 108.956, 124.094, 124.408, 136.277, 124.426]
[47.435, 37.59, 23.711, 37.708, 131.193, 114.14, 121.55, 104.923, 124.423, 121.048, 139.17, 126.544]
[45.355, 35.125, 19.733, 35.162, 126.959, 112.079, 116.742, 101.237, 120.574, 122.405, 141.154, 130.328]
[44.16, 34.695, 19.604, 32.669, 122.576, 109.899, 111.916, 98.156, 116.587, 126.269, 143.714, 133.832]
[45.718, 34.553, 18.916, 31.626, 119.975, 107.445, 109.079, 96.155, 121.46, 131.89, 146.217, 135.29]
[45.041, 31.671, 18.854, 30.45, 117.884, 104.947, 106.986, 93.374, 121.335, 131.902, 149.082, 136.135]
[40.619, 30.711, 17.769, 29.91, 114.498, 102.533, 104.37, 91.099, 124.065, 130.476, 151.194, 139.228]
[43.9, 30.613, 17.944, 30.686, 111.411, 98.964, 100.14, 87.458, 124.46, 126.132, 154.745, 142.186]
[44.449, 30.902, 19.679, 30.628, 106.655, 97.773, 94.674, 84.857, 122.493, 131.2, 154.812, 146.756]
[42.777, 30.226, 18.82, 29.108, 101.889, 93.27, 87.988, 78.24, 118.588, 134.535, 159.85, 151.947]
[44.501, 31.444, 19.383, 27.527, 97.087, 91.527, 81.22, 73.912, 114.468, 135.923, 160.933, 156.733]
[44.883, 32.21, 19.99, 27.184, 95.784, 90.519, 78.947, 72.174, 113.225, 131.401, 161.817, 157.768]
