=====================================================
[136.01, 99.835, 14.089, 4.509, 160.359, 162.52, 154.25, 160.43, 98.781, 98.649, 92.465, 80.421]
[135.275, 100.736, 14.672, 4.659, 160.44, 162.984, 154.687, 161.217, 101.734, 102.068, 92.339, 81.079]
[134.808, 100.137, 14.859, 4.581, 160.479, 163.168, 154.861, 161.657, 103.275, 102.686, 92.621, 81.027]
[134.375, 99.84, 15.028, 4.451, 160.574, 163.364, 154.945, 161.729, 104.391, 102.621, 92.603, 81.151]
[133.892, 98.494, 15.162, 3.874, 160.613, 163.459, 154.939, 161.677, 104.802, 102.492, 92.755, 81.012]
[133.444, 97.874, 15.247, 3.598, 160.549, 163.431, 154.825, 161.682, 104.966, 102.651, 92.793, 80.967]
[133.119, 97.461, 15.359, 3.444, 160.553, 163.435, 154.809, 161.794, 105.076, 102.75, 92.692, 81.076]
[132.827, 97.037, 15.435, 3.39, 160.538, 163.415, 154.736, 161.817, 105.161, 102.771, 92.705, 81.079]
[132.551, 96.679, 15.531, 3.329, 160.531, 163.4, 154.718, 161.86, 105.328, 102.752, 92.705, 81.103]
[134.533, 110.109, 15.42, 4.854, 160.732, 163.617, 153.396, 162.03, 104.454, 102.465, 92.047, 81.095]
[135.33, 112.484, 15.534, 4.897, 160.843, 163.728, 152.708, 162.104, 104.056, 102.251, 91.682, 81.132]
[135.803, 117.194, 16.125, 3.598, 159.458, 163.87, 149.537, 160.081, 102.758, 100.818, 91.216, 80.789]
[133.689, 125.486, 18.76, 4.147, 158.915, 163.669, 145.7, 156.681, 104.417, 98.271, 90.098, 81.384]
[133.251, 128.795, 20.288, 2.537, 155.7, 163.115, 139.237, 153.233, 104.231, 96.149, 87.645, 81.587]
[134.659, 130.983, 20.713, 0.313, 152.592, 161.17, 133.066, 147.081, 104.497, 93.958, 87.83, 80.082]
[134.316, 134.366, 21.606, 0.193, 150.337, 161.663, 129.802, 147.92, 101.38, 93.985, 88.43, 76.53]
[133.575, 134.792, 22.864, 0.564, 150.785, 162.653, 129.266, 148.51, 99.806, 92.938, 87.754, 76.306]
[134.637, 137.228, 23.542, 0.997, 150.204, 163.949, 128.193, 151.318, 97.572, 95.484, 88.402, 73.212]
[136.608, 143.475, 24.305, 0.267, 147.337, 166.475, 127.304, 154.489, 99.604, 100.89, 88.271, 66.852]
[137.992, 143.598, 25.584, 0.011, 147.831, 170.051, 137.949, 153.854, 113.169, 96.006, 86.755, 64.078]
[140.823, 143.622, 26.072, 0.84, 147.344, 171.576, 150.195, 153.612, 120.983, 91.929, 85.684, 61.685]
[141.038, 142.688, 27.062, 1.224, 144.762, 174.26, 152.194, 155.61, 121.755, 89.602, 82.808, 58.949]
[141.132, 143.238, 28.358, 2.517, 148.159, 174.951, 156.552, 155.391, 121.95, 88.591, 80.065, 63.656]
[140.366, 143.255, 29.466, 2.186, 145.727, 178.004, 157.484, 156.352, 123.687, 86.018, 77.138, 61.387]
[140.411, 144.5, 29.552, 3.677, 142.916, 177.061, 160.775, 152.393, 122.228, 82.235, 77.183, 59.104]
[139.288, 145.162, 28.986, 4.68, 140.785, 175.006, 164.22, 146.115, 124.881, 77.076, 80.755, 54.942]
[137.421, 147.506, 28.696, 6.31, 137.756, 171.133, 166.025, 137.063, 123.292, 72.374, 82.759, 54.596]
[136.895, 143.904, 28.322, 6.654, 135.756, 169.059, 166.451, 128.914, 121.717, 68.987, 81.988, 56.575]
[137.041, 143.541, 28.585, 5.711, 136.745, 170.487, 167.476, 129.905, 119.702, 69.603, 84.018, 53.161]
